c MST generated by Kruskal's Algorithm using Quick Sort
g 100000 99999
e 66353 92461 21
e 33903 76220 21
e 42749 92396 21
e 5303 81900 21
e 21769 46825 21
e 33201 36430 21
e 45126 72408 21
e 41407 90706 21
e 69162 76533 21
e 50623 85635 21
e 9934 37180 21
e 14935 94503 21
e 45431 61000 21
e 16926 31855 21
e 6258 12568 21
e 17587 78121 21
e 35801 65431 21
e 543 85753 21
e 33914 59519 21
e 34020 79994 21
e 71486 86222 21
e 39169 57974 21
e 55490 84916 21
e 18346 35491 21
e 61067 92671 21
e 50796 71955 21
e 30962 91476 21
e 47712 78058 21
e 11106 88552 21
e 34868 69567 21
e 83730 92436 21
e 9356 38355 21
e 20075 91759 21
e 41848 76402 21
e 44687 72205 21
e 51954 96789 21
e 25784 40591 21
e 18420 89412 21
e 24992 45500 21
e 45423 78788 21
e 65763 86780 21
e 46396 55415 21
e 25815 42007 21
e 31702 94022 21
e 65056 82354 21
e 30154 35210 21
e 53780 58306 21
e 23873 99636 21
e 31601 36378 21
e 80295 89334 21
e 35273 59935 21
e 33891 52055 21
e 41975 58292 21
e 41123 75782 21
e 80576 92865 21
e 11695 16982 21
e 10540 58213 21
e 66446 83593 21
e 15717 57333 21
e 26032 61900 21
e 17435 19490 21
e 37605 70563 21
e 57997 71074 21
e 5329 36087 21
e 17890 58183 21
e 63058 87773 21
e 73696 89640 21
e 22596 42023 21
e 18304 80787 21
e 16826 25536 21
e 44390 86921 21
e 12430 69297 21
e 38491 60263 21
e 13463 37363 21
e 3618 70117 21
e 62857 63952 21
e 60982 62899 21
e 15927 82970 21
e 11504 49887 22
e 62876 83904 22
e 15292 81405 22
e 27665 70672 22
e 41603 91985 22
e 71138 80865 22
e 23338 41875 22
e 16322 36159 22
e 21878 89599 22
e 463 97109 22
e 71242 91258 22
e 49510 69307 22
e 3462 15437 22
e 26431 42221 22
e 19142 35807 22
e 13190 81455 22
e 77129 83325 22
e 32461 85063 22
e 29811 76192 22
e 4850 92388 22
e 13749 82359 22
e 68101 82935 22
e 14810 61035 22
e 26368 43094 22
e 16624 17021 22
e 11 49894 22
e 30060 70685 22
e 36705 69043 22
e 10258 33837 22
e 49766 84531 22
e 10104 13360 22
e 45333 98388 22
e 29604 55977 22
e 59072 88417 22
e 7065 71845 22
e 68114 78528 22
e 1558 64214 22
e 33030 49485 22
e 28623 73873 22
e 31085 90277 22
e 70764 77885 22
e 26111 52504 22
e 15899 91239 22
e 25293 94852 22
e 24903 62716 22
e 40916 98209 22
e 36523 75406 22
e 6411 52905 22
e 21954 23401 22
e 4309 88318 22
e 96681 98504 22
e 29496 81859 22
e 20824 92446 22
e 42937 62250 22
e 40193 60638 22
e 73032 92178 22
e 35290 90661 22
e 71370 86559 22
e 2821 41678 22
e 35600 45428 22
e 39148 49600 22
e 42413 64160 22
e 14070 15801 22
e 24247 74082 22
e 7193 37498 22
e 45250 51753 22
e 21389 99746 22
e 15824 62856 22
e 21431 59701 22
e 71493 85045 22
e 66758 92345 22
e 17910 91198 22
e 31939 83602 22
e 25806 26151 22
e 44911 70391 22
e 23505 72150 22
e 47824 98935 22
e 5979 43942 22
e 9713 9879 22
e 19726 97867 22
e 166 36569 22
e 40184 51972 22
e 48760 81641 22
e 19836 88024 22
e 2971 70900 22
e 33376 46951 22
e 35395 48135 22
e 46697 61217 22
e 72205 97546 22
e 30784 62346 22
e 68134 93368 22
e 80345 92788 22
e 19137 37889 22
e 87332 88191 22
e 721 4393 22
e 9899 93295 22
e 12131 28322 22
e 39338 42770 22
e 82956 94009 22
e 55532 61130 22
e 60156 98543 22
e 12374 63956 22
e 8595 41545 22
e 26513 46848 22
e 54884 83712 22
e 27182 58110 22
e 12451 46612 22
e 15283 63202 22
e 24071 92084 22
e 3644 32377 22
e 15713 46884 22
e 71310 94715 22
e 28843 71709 22
e 11608 85757 22
e 22869 89516 22
e 11064 11847 22
e 42265 69739 22
e 19375 53482 22
e 57732 89472 22
e 41164 89603 22
e 38063 46745 22
e 41410 50980 22
e 7559 43727 22
e 57590 72427 23
e 68186 84982 23
e 27390 66986 23
e 17303 80849 23
e 57958 61782 23
e 14317 82477 23
e 4544 7798 23
e 4078 95978 23
e 53682 81806 23
e 7423 64040 23
e 12000 87690 23
e 16693 87735 23
e 4710 58955 23
e 11312 50440 23
e 43245 45633 23
e 27950 72895 23
e 33592 46262 23
e 79725 96783 23
e 45467 83386 23
e 51221 52568 23
e 27803 31454 23
e 51394 76636 23
e 30731 68076 23
e 13667 56849 23
e 43440 83599 23
e 15514 33815 23
e 48140 71386 23
e 4389 24703 23
e 41382 97883 23
e 3292 78549 23
e 43135 96055 23
e 244 61857 23
e 66021 77127 23
e 59259 94085 23
e 15834 45563 23
e 83374 98642 23
e 22249 68074 23
e 47472 80863 23
e 36704 52455 23
e 4439 99903 23
e 11931 38123 23
e 38187 89152 23
e 78268 79756 23
e 55360 56251 23
e 62850 83979 23
e 43756 85809 23
e 21233 47020 23
e 29868 73136 23
e 71364 86696 23
e 10106 55038 23
e 33861 44251 23
e 92661 94721 23
e 53126 93884 23
e 51530 66745 23
e 15375 67692 23
e 18130 36716 23
e 4897 38105 23
e 57396 68781 23
e 34429 95701 23
e 45208 92326 23
e 76282 98099 23
e 17499 40981 23
e 25218 64132 23
e 79817 94370 23
e 37423 60586 23
e 40638 96346 23
e 20430 58177 23
e 98309 99303 23
e 58412 88143 23
e 61410 62115 23
e 8265 70940 23
e 6710 82205 23
e 52437 57958 23
e 20695 31032 23
e 49428 60791 23
e 27911 31273 23
e 31709 33942 23
e 16170 59799 23
e 10265 89606 23
e 14177 37884 23
e 41102 64790 23
e 38142 97690 23
e 19456 38927 23
e 8282 33498 23
e 10746 25663 23
e 34643 59987 23
e 1055 75732 23
e 2297 22739 23
e 25584 31580 23
e 13858 44006 23
e 43908 55146 23
e 21114 59749 23
e 22352 46098 23
e 2286 85397 23
e 3572 50398 23
e 32091 96902 23
e 29316 41007 23
e 85490 95065 23
e 41099 56372 23
e 8204 61011 23
e 41099 64368 23
e 22171 96648 23
e 16121 19368 23
e 9382 56774 23
e 78 18857 23
e 6981 35910 23
e 63403 87178 23
e 2291 8172 23
e 13853 71855 23
e 14732 19395 23
e 49511 68470 23
e 63274 71905 23
e 27082 29791 23
e 4747 47684 23
e 15554 24953 23
e 58196 60632 23
e 19195 98528 23
e 82428 95639 23
e 1603 7887 23
e 39738 52975 23
e 42336 45454 23
e 32046 88146 23
e 61783 94950 23
e 1356 58026 23
e 7932 18890 23
e 23660 98474 23
e 63252 79119 23
e 33620 46205 23
e 38281 42350 23
e 66798 79419 23
e 84553 89849 23
e 40857 70367 23
e 66705 78485 23
e 6243 31444 23
e 80866 94626 23
e 14023 61518 24
e 20626 76525 24
e 50815 91945 24
e 50759 75675 24
e 78579 98551 24
e 52681 78779 24
e 61477 82430 24
e 4595 57309 24
e 8720 89372 24
e 36397 60816 24
e 87990 91291 24
e 45917 65108 24
e 32173 46761 24
e 30712 54505 24
e 14049 32355 24
e 138 84386 24
e 76481 86368 24
e 33530 65698 24
e 1312 28801 24
e 50084 74242 24
e 2334 28272 24
e 11607 57719 24
e 1160 12446 24
e 64633 91419 24
e 62914 77856 24
e 49229 57426 24
e 45140 99070 24
e 22441 85170 24
e 13721 37159 24
e 49925 86004 24
e 10323 18739 24
e 359 44932 24
e 22129 98852 24
e 31866 55395 24
e 22329 56922 24
e 11130 55975 24
e 54694 68364 24
e 33394 80422 24
e 21995 44748 24
e 40301 86435 24
e 61942 78742 24
e 7162 96721 24
e 3892 50678 24
e 19450 88216 24
e 52684 83232 24
e 4566 8345 24
e 41826 79566 24
e 3064 21906 24
e 17697 60871 24
e 5454 16910 24
e 75206 83301 24
e 6351 24031 24
e 16608 35143 24
e 39106 90508 24
e 28677 32888 24
e 82063 88216 24
e 96266 96293 24
e 59073 76226 24
e 58042 61419 24
e 87360 91557 24
e 8666 85206 24
e 2383 53148 24
e 14905 45081 24
e 3261 76050 24
e 25168 93070 24
e 23584 93229 24
e 67078 91664 24
e 67716 93788 24
e 36322 53690 24
e 8450 95608 24
e 4235 56565 24
e 19553 79506 24
e 45437 58424 24
e 14688 55338 24
e 29516 41787 24
e 63368 94561 24
e 5351 88636 24
e 48862 81234 24
e 3298 6059 24
e 38943 57777 24
e 5150 95262 24
e 9864 11690 24
e 31166 41519 24
e 27457 63162 24
e 57507 79160 24
e 8346 18917 24
e 80818 83627 24
e 62900 70715 24
e 39178 43106 24
e 47372 78072 24
e 56395 73463 24
e 34560 85142 24
e 10785 93818 24
e 11465 67083 24
e 354 94064 24
e 22311 87318 24
e 61282 89567 24
e 10826 56180 24
e 61866 69181 24
e 5214 31291 24
e 31054 45252 24
e 21436 66234 24
e 29814 46532 24
e 8690 96909 24
e 87021 98865 24
e 79868 80705 24
e 39327 90737 24
e 27058 28881 24
e 48898 49028 24
e 25445 74625 24
e 13380 62858 24
e 73890 82890 24
e 39230 61334 24
e 39859 95199 24
e 8404 96475 24
e 34427 86770 24
e 15015 27332 24
e 6244 98902 24
e 41989 93899 24
e 16686 27272 24
e 4988 50076 24
e 48694 98479 24
e 46964 51022 24
e 6683 81229 24
e 3780 6537 24
e 13618 74054 24
e 2883 38108 24
e 58928 61575 24
e 75854 84641 24
e 76235 95725 24
e 53081 72653 24
e 15103 83022 24
e 117 85535 24
e 1593 68816 24
e 50975 94928 24
e 54039 93100 24
e 13928 20042 24
e 2604 56306 24
e 45611 92371 24
e 22560 31014 24
e 7127 94853 24
e 20516 27267 24
e 26223 93128 24
e 23182 93824 24
e 43409 75052 24
e 72956 96292 24
e 20694 49898 24
e 9474 13429 24
e 45124 50855 24
e 15528 49868 24
e 24206 99058 24
e 8581 85119 24
e 9097 46121 24
e 14057 55560 24
e 31709 55273 24
e 27566 77227 24
e 2553 98293 24
e 5963 69910 24
e 12044 89377 24
e 54012 97278 24
e 41532 63742 24
e 28094 33579 24
e 6370 37276 24
e 44851 86737 24
e 5342 38470 24
e 31784 87152 24
e 3172 9325 24
e 30165 97031 24
e 38119 74388 24
e 21992 62686 24
e 10719 11243 24
e 79040 94669 24
e 44279 49792 25
e 52620 85279 25
e 1630 63205 25
e 19515 43030 25
e 8213 97355 25
e 45732 77678 25
e 17645 89220 25
e 16991 77485 25
e 57788 94951 25
e 21133 48765 25
e 20510 30229 25
e 5975 61862 25
e 2749 60581 25
e 10355 41706 25
e 19918 44577 25
e 17608 55598 25
e 19404 23066 25
e 23320 26261 25
e 40608 72414 25
e 2873 99928 25
e 71142 77001 25
e 7207 18148 25
e 92300 99574 25
e 19454 81964 25
e 30684 44635 25
e 53767 76732 25
e 12577 71484 25
e 48379 93123 25
e 13652 78672 25
e 64752 73408 25
e 90743 99192 25
e 15259 38084 25
e 19583 88047 25
e 7967 70807 25
e 40071 60695 25
e 15472 83754 25
e 29160 81068 25
e 36412 71569 25
e 10477 61330 25
e 74844 82531 25
e 1938 91442 25
e 49330 56968 25
e 70959 93536 25
e 66133 87407 25
e 84634 99181 25
e 41910 57907 25
e 32603 73726 25
e 49102 69765 25
e 27672 84892 25
e 35983 41847 25
e 4122 46207 25
e 85423 88802 25
e 54507 82043 25
e 25531 43765 25
e 55524 61882 25
e 7632 7706 25
e 67813 73992 25
e 51717 80102 25
e 57222 71403 25
e 19917 31923 25
e 61158 84968 25
e 22589 57118 25
e 59750 93833 25
e 45422 61563 25
e 40015 55776 25
e 36894 48532 25
e 43218 95730 25
e 37439 91364 25
e 50020 58371 25
e 31009 96058 25
e 96834 97049 25
e 16332 71988 25
e 19067 61209 25
e 50984 55833 25
e 87537 97579 25
e 37939 45343 25
e 56181 78364 25
e 65052 89878 25
e 88703 96993 25
e 23662 42564 25
e 10782 99925 25
e 14235 39097 25
e 18294 67856 25
e 45622 55898 25
e 52466 85723 25
e 57253 97234 25
e 84859 87901 25
e 17215 20043 25
e 12162 14044 25
e 76164 83107 25
e 10124 42734 25
e 56007 73218 25
e 29172 35243 25
e 84432 95442 25
e 59901 64784 25
e 12918 79010 25
e 3945 65766 25
e 51427 99482 25
e 14120 14266 25
e 46281 88814 25
e 15586 21165 25
e 1374 52378 25
e 38149 83821 25
e 1983 41072 25
e 2568 18886 25
e 894 37349 25
e 4670 88266 25
e 4261 92878 25
e 27924 66986 25
e 9947 84406 25
e 30802 93309 25
e 73155 78340 25
e 24378 91936 25
e 91558 99648 25
e 47738 74782 25
e 65420 96178 25
e 4107 5459 25
e 87465 89168 25
e 57164 76400 25
e 82187 96599 25
e 25419 43368 25
e 13382 83427 25
e 12669 27070 25
e 89135 95528 25
e 761 85102 25
e 2624 82570 25
e 36310 82088 25
e 16711 98685 25
e 60307 70995 25
e 82115 91483 25
e 47772 89623 25
e 12082 90737 25
e 18620 38849 25
e 10511 40374 25
e 16493 57336 25
e 10961 97085 25
e 12418 25026 25
e 4262 20264 25
e 64550 66393 25
e 1489 48856 25
e 11758 31525 25
e 18950 91136 25
e 16916 28418 25
e 18429 41210 25
e 37013 50697 25
e 27580 78719 25
e 11474 94230 25
e 44889 87530 25
e 22086 47541 25
e 20463 95839 25
e 57680 85389 25
e 39574 67781 25
e 48301 55275 25
e 27875 77320 25
e 29491 79281 25
e 37179 76993 25
e 27881 67938 25
e 66379 84654 26
e 9796 44373 26
e 72026 78596 26
e 500 38072 26
e 52216 86763 26
e 7817 99637 26
e 56607 96345 26
e 70833 85865 26
e 6675 43833 26
e 10522 21313 26
e 53355 91073 26
e 30470 80521 26
e 39386 67314 26
e 85414 98527 26
e 45761 78783 26
e 12044 18683 26
e 30019 44909 26
e 66714 75384 26
e 9274 49384 26
e 2198 15794 26
e 46464 69953 26
e 34445 91096 26
e 75172 81538 26
e 3839 79569 26
e 14031 21359 26
e 17580 83177 26
e 46968 98646 26
e 51395 99346 26
e 17215 70908 26
e 64568 77530 26
e 17803 72925 26
e 76279 82891 26
e 38817 70208 26
e 20211 64467 26
e 75158 76647 26
e 52984 62028 26
e 2399 18438 26
e 1954 55039 26
e 13432 71534 26
e 6004 26052 26
e 18264 73958 26
e 19055 96690 26
e 54019 92947 26
e 23675 73855 26
e 40268 45324 26
e 29308 94051 26
e 14059 59814 26
e 33575 38270 26
e 17168 64178 26
e 29376 75562 26
e 68689 85231 26
e 8484 39526 26
e 22288 65796 26
e 60823 87669 26
e 3565 8983 26
e 14173 24937 26
e 83431 94073 26
e 10182 15600 26
e 40604 99188 26
e 72078 92767 26
e 37889 72255 26
e 29523 48185 26
e 45104 91523 26
e 76421 98258 26
e 84573 84589 26
e 26932 44878 26
e 60112 79715 26
e 10057 52127 26
e 9586 43204 26
e 18796 84461 26
e 30939 48739 26
e 48932 53301 26
e 34357 87597 26
e 4653 56848 26
e 4267 67865 26
e 23383 42153 26
e 36531 66994 26
e 26929 48867 26
e 35480 60666 26
e 58974 96336 26
e 14077 38236 26
e 7265 96049 26
e 21297 67256 26
e 22775 33000 26
e 18705 54316 26
e 48021 62744 26
e 54728 76882 26
e 84740 98038 26
e 55362 73800 26
e 42616 79184 26
e 10713 62370 26
e 32052 77460 26
e 17316 52264 26
e 73241 74070 26
e 24307 67458 26
e 77446 82901 26
e 68015 68114 26
e 25942 59130 26
e 13781 22935 26
e 19500 59323 26
e 53901 66540 26
e 19603 95783 26
e 66406 81403 26
e 44445 88731 26
e 18630 57972 26
e 6812 94928 26
e 4298 43819 26
e 63615 72296 26
e 9038 70844 26
e 8988 47694 26
e 57105 61047 26
e 10021 78368 26
e 36636 69982 26
e 19278 83426 26
e 9965 53541 26
e 22838 98407 26
e 84053 86090 26
e 3015 83750 26
e 15926 34771 26
e 34429 91699 26
e 91645 94498 26
e 78047 97321 26
e 56130 63509 26
e 32105 82260 26
e 49476 61199 26
e 80829 86922 26
e 4991 64625 26
e 85583 85712 26
e 19551 81200 26
e 8537 80394 26
e 58103 94241 26
e 39847 54145 26
e 37997 67001 26
e 67537 94822 26
e 56062 65651 26
e 18923 96593 26
e 46186 66946 26
e 55458 92517 26
e 48146 55101 26
e 72862 79681 26
e 7473 61180 26
e 40510 97456 26
e 32142 68820 26
e 80164 97708 26
e 5013 25573 26
e 19324 24027 26
e 26385 64326 26
e 15725 84969 26
e 35565 83095 26
e 52662 74304 26
e 27373 86503 26
e 4680 52134 26
e 47930 87200 26
e 23635 30849 26
e 22516 75007 26
e 46875 73553 26
e 399 11097 26
e 65278 68555 26
e 1036 74692 26
e 3678 16900 26
e 79177 89814 26
e 76067 80499 26
e 8251 52508 26
e 6474 20073 26
e 49303 86137 26
e 9491 32180 26
e 2803 86052 26
e 27911 68736 26
e 16398 96611 26
e 6966 96959 26
e 54276 98187 26
e 39041 53816 26
e 8717 83923 26
e 33108 52211 26
e 2452 24530 27
e 20297 43843 27
e 9345 82110 27
e 17002 93776 27
e 45039 91699 27
e 48332 97982 27
e 66776 69232 27
e 66728 79401 27
e 70269 96547 27
e 44432 65030 27
e 61247 70219 27
e 19469 53625 27
e 28689 47104 27
e 54087 69444 27
e 33375 76127 27
e 10959 52363 27
e 37528 49541 27
e 47619 56699 27
e 61351 87226 27
e 63422 87175 27
e 47143 63825 27
e 72372 97499 27
e 35355 70657 27
e 61225 88725 27
e 68690 88145 27
e 80322 99708 27
e 7255 22138 27
e 27056 63305 27
e 20839 86137 27
e 53812 79107 27
e 11431 73474 27
e 74478 95382 27
e 42878 90824 27
e 4872 7349 27
e 55223 63571 27
e 6802 71486 27
e 1407 5101 27
e 28244 58358 27
e 6648 37308 27
e 22471 47528 27
e 19702 28726 27
e 38423 56042 27
e 44560 87693 27
e 33479 39678 27
e 19059 26906 27
e 34422 69838 27
e 78696 89564 27
e 51527 63449 27
e 63915 65991 27
e 39383 40230 27
e 10205 27913 27
e 11647 92037 27
e 11511 44965 27
e 27177 54904 27
e 940 87986 27
e 22445 30538 27
e 39851 83884 27
e 44123 71405 27
e 41131 59075 27
e 3962 69944 27
e 17932 33490 27
e 26736 34089 27
e 1282 15844 27
e 29785 73381 27
e 41168 73350 27
e 31535 71447 27
e 56258 79421 27
e 46040 59670 27
e 19406 94885 27
e 75436 84165 27
e 68204 95882 27
e 29662 89497 27
e 70913 86462 27
e 30476 41885 27
e 57482 84467 27
e 21161 24605 27
e 24529 67449 27
e 47601 73977 27
e 40254 63043 27
e 54113 83934 27
e 39122 46846 27
e 22723 95270 27
e 17029 26896 27
e 7694 52333 27
e 82023 96094 27
e 46547 98250 27
e 49031 95189 27
e 49610 97660 27
e 26715 38477 27
e 79115 89424 27
e 28815 87571 27
e 60830 98650 27
e 37866 90940 27
e 47831 68371 27
e 2805 6944 27
e 17160 59751 27
e 31768 77542 27
e 21035 37681 27
e 81786 95540 27
e 29903 30711 27
e 15666 64204 27
e 63010 80219 27
e 60843 76060 27
e 9712 99557 27
e 13293 74558 27
e 65279 97278 27
e 25904 30534 27
e 2053 16366 27
e 52763 75023 27
e 29348 46355 27
e 45617 53992 27
e 67658 97005 27
e 9867 71126 27
e 12786 57967 27
e 22295 60653 27
e 18557 22277 27
e 42465 66495 27
e 62086 63008 27
e 43413 74970 27
e 79573 86808 27
e 307 68643 27
e 65158 85718 27
e 28721 57373 27
e 56365 82971 27
e 68913 95091 27
e 46707 82068 27
e 49072 78755 27
e 60778 66591 27
e 61274 75361 27
e 50360 57665 27
e 6376 31103 27
e 33514 37196 27
e 46670 94954 27
e 42662 58553 27
e 16456 61014 27
e 80926 90993 27
e 64501 80884 27
e 23884 37952 27
e 47372 78419 27
e 50729 89042 27
e 19986 63674 27
e 28894 62862 27
e 36751 70321 27
e 48675 87233 27
e 78417 92105 27
e 56944 66124 27
e 38847 45210 27
e 55582 81218 27
e 60053 84847 27
e 44999 50731 27
e 4125 18147 27
e 59050 66587 27
e 20487 96601 27
e 51402 68078 27
e 3686 66397 27
e 22887 74311 27
e 13228 46899 27
e 50852 82305 27
e 55319 91702 27
e 56610 90084 27
e 36810 77997 27
e 2957 46937 27
e 14898 21435 27
e 64139 74421 27
e 72361 80536 27
e 11201 49751 27
e 3257 34941 27
e 25067 64765 27
e 76356 82558 27
e 32685 75753 27
e 38373 79551 27
e 31385 66166 27
e 1146 87095 27
e 64763 82316 27
e 29650 83731 27
e 33303 49648 28
e 15169 60129 28
e 11305 63550 28
e 11752 59872 28
e 52654 71362 28
e 67708 90040 28
e 42923 56696 28
e 50030 93947 28
e 49882 76028 28
e 2263 14816 28
e 41516 90044 28
e 47568 72290 28
e 27831 66294 28
e 3470 55748 28
e 16128 53463 28
e 66618 68211 28
e 56020 62586 28
e 65886 81427 28
e 68071 92586 28
e 23691 44507 28
e 27103 57744 28
e 72038 92586 28
e 396 23446 28
e 80830 98541 28
e 68082 84672 28
e 13031 14650 28
e 32195 53008 28
e 17815 84680 28
e 15266 84680 28
e 4951 67965 28
e 96193 99055 28
e 61900 64766 28
e 39159 44693 28
e 41952 65621 28
e 4621 50250 28
e 10722 25590 28
e 51575 66394 28
e 37161 94947 28
e 5930 73142 28
e 8359 25688 28
e 18645 44980 28
e 84042 99490 28
e 9424 74045 28
e 46676 74122 28
e 2938 43009 28
e 4292 94562 28
e 14672 42588 28
e 78196 90775 28
e 89368 94192 28
e 19775 48710 28
e 34157 52977 28
e 33401 69559 28
e 21728 33215 28
e 43539 61902 28
e 44662 85060 28
e 67510 72011 28
e 55042 68210 28
e 62281 78830 28
e 63397 91887 28
e 52833 98986 28
e 27435 59662 28
e 22300 24957 28
e 31548 56965 28
e 39526 74446 28
e 874 15872 28
e 582 89967 28
e 33220 86153 28
e 26969 89256 28
e 2920 72888 28
e 42384 90008 28
e 15198 58165 28
e 20877 64931 28
e 42730 95080 28
e 6968 8941 28
e 26168 67629 28
e 32772 76744 28
e 31628 84826 28
e 21691 36184 28
e 33900 36297 28
e 875 92976 28
e 8858 55882 28
e 95780 96505 28
e 57476 72419 28
e 11705 22992 28
e 49972 80541 28
e 32054 33736 28
e 62437 97115 28
e 60815 68711 28
e 44983 72969 28
e 72912 99475 28
e 22017 69201 28
e 32659 32791 28
e 37675 91994 28
e 58348 64305 28
e 8724 27319 28
e 28309 67354 28
e 29698 58599 28
e 23373 52331 28
e 51423 84434 28
e 25368 55659 28
e 36155 51433 28
e 43623 72201 28
e 57317 94399 28
e 20740 22802 28
e 2918 73420 28
e 44345 79312 28
e 12913 37533 28
e 18844 66325 28
e 563 71236 28
e 29661 78222 28
e 60010 73567 28
e 53680 99010 28
e 31296 99645 28
e 76532 81181 28
e 3833 83468 28
e 40004 90729 28
e 29004 68473 28
e 53112 68055 28
e 48371 90988 28
e 60796 61441 28
e 26278 81370 28
e 35369 86577 28
e 61729 85044 28
e 6178 80160 28
e 81759 88871 28
e 57041 75484 28
e 43671 78742 28
e 9156 58221 28
e 43042 43245 28
e 34325 40887 28
e 48678 61975 28
e 54041 71392 28
e 17203 59127 28
e 1843 29118 28
e 26872 61120 28
e 14955 84300 28
e 21190 66032 28
e 39224 77242 28
e 13265 63319 28
e 2400 8718 28
e 52048 57501 28
e 25804 31832 28
e 47819 58427 28
e 66075 75201 28
e 3456 62407 28
e 36501 63737 28
e 31564 92465 28
e 68471 94553 28
e 40238 78123 28
e 18285 97077 28
e 51084 85101 28
e 31927 53723 28
e 8440 38811 28
e 47338 88286 28
e 9142 95655 28
e 25553 53066 28
e 56384 87210 28
e 42725 47468 28
e 88138 92415 28
e 61696 88894 28
e 30565 74654 28
e 18399 60936 28
e 39243 99979 28
e 2062 19086 28
e 17661 95215 28
e 21569 75063 28
e 6823 57574 28
e 17094 35408 28
e 57624 84069 28
e 2712 21268 28
e 14711 22626 29
e 5148 57550 29
e 4875 87786 29
e 18983 60146 29
e 56358 94387 29
e 78754 84175 29
e 1194 55554 29
e 18852 42263 29
e 72606 83741 29
e 69213 84899 29
e 20362 35468 29
e 33014 33177 29
e 2753 72049 29
e 54629 67084 29
e 6622 92766 29
e 46404 84538 29
e 66682 88166 29
e 64895 91421 29
e 9510 84097 29
e 19461 99782 29
e 53195 74857 29
e 19724 56167 29
e 32838 89556 29
e 13656 20710 29
e 265 69340 29
e 24651 30771 29
e 64183 80339 29
e 11330 13617 29
e 44109 50255 29
e 44693 67017 29
e 14024 89180 29
e 22283 67245 29
e 56853 90101 29
e 5489 69052 29
e 6919 36424 29
e 86174 95824 29
e 30221 59256 29
e 8888 94782 29
e 24540 95351 29
e 84428 98494 29
e 61348 88677 29
e 75542 83585 29
e 36409 68079 29
e 18653 62285 29
e 26049 76886 29
e 18720 80799 29
e 33205 40112 29
e 47112 84224 29
e 45980 64228 29
e 33815 57262 29
e 44642 59230 29
e 43718 95787 29
e 79 90706 29
e 94924 96685 29
e 86557 93293 29
e 40793 69413 29
e 59627 94803 29
e 12304 42185 29
e 33129 38401 29
e 46962 82668 29
e 13578 18449 29
e 14960 47221 29
e 86816 94332 29
e 41042 58344 29
e 16194 74644 29
e 55284 91278 29
e 88864 90711 29
e 26416 93438 29
e 21331 31726 29
e 40009 42557 29
e 16520 58810 29
e 33936 49923 29
e 19695 75850 29
e 26020 87266 29
e 18247 98495 29
e 51880 82421 29
e 13720 77710 29
e 10087 91177 29
e 31811 57315 29
e 22556 29414 29
e 54221 93906 29
e 46947 88134 29
e 48703 52052 29
e 16626 20074 29
e 13068 53430 29
e 29403 78210 29
e 19796 95714 29
e 48534 51139 29
e 50992 52352 29
e 32635 84615 29
e 5797 28660 29
e 14603 65155 29
e 4797 39743 29
e 7553 41537 29
e 17272 42737 29
e 12122 40804 29
e 29485 85888 29
e 9757 81575 29
e 12547 69358 29
e 7745 22312 29
e 58627 66964 29
e 72286 98127 29
e 25603 60901 29
e 30337 43359 29
e 16026 50210 29
e 50051 59413 29
e 69386 90337 29
e 20879 38669 29
e 5310 52799 29
e 12968 54438 29
e 10796 79497 29
e 21958 98793 29
e 66007 76022 29
e 20773 69002 29
e 13997 79943 29
e 53502 92506 29
e 33579 56475 29
e 43964 63106 29
e 20727 74836 29
